,id,title,original_language,popularity,vote_average,vote_count
7140,11052,Yu-Gi-Oh! The Movie,en,31.381,6.1,323
7141,253235,And So It Goes,en,10.865,6.058,436
7142,6068,Six Days Seven Nights,en,20.876,6.058,1377
7143,4961,Mimic,en,16.999,6.053,1019
7144,643586,Willy's Wonderland,en,25.034,6.057,889
7145,62213,Dark Shadows,en,28.579,6.057,6903
7146,37652,Didier,fr,7.506,6.057,565
7147,10137,Stuart Little,en,45.678,6.056,4178
7148,524247,The Intruder,en,23.084,6.056,544
7149,421658,Final Score,en,14.564,6.055,488
7150,295830,進撃の巨人 ATTACK ON TITAN,ja,28.127,6.055,702
7151,10396,Tequila Sunrise,en,26.306,6.055,473
7152,534,Terminator Salvation,en,55.051,6.1,6183
7153,921636,The Out-Laws,en,43.791,6.039,604
7154,395814,Rememory,en,11.558,6.054,410
7155,41505,6 Souls,en,13.73,6.054,671
7156,10022,The Pacifier,en,40.449,6.1,2909
7157,519106,En liberté !,fr,7.101,6.053,434
7158,457955,La nuit a dévoré le monde,fr,16.633,6.053,648
7159,434203,Newness,en,13.177,6.1,581
7160,12220,The Story of Us,en,15.693,6.053,300
7161,9268,Eraser,en,27.708,6.053,1709
7162,335988,Transformers: The Last Knight,en,64.044,6.1,5897
7163,13937,Raising Cain,en,10.723,6.052,318
7164,701175,El practicante,es,11.511,6.051,602
7165,344041,Standoff,en,10.076,6.1,305
7166,864873,Hypnotic,en,16.006,6.057,574
7167,328595,Parallels,en,5.282,6.05,339
7168,35791,Resident Evil: Afterlife,en,1.979,6.0,3634
7169,31203,Le Petit Nicolas,fr,12.762,6.05,1073
7170,11077,Problem Child,en,24.901,6.048,779
7171,6466,Freddy vs. Jason,en,42.401,6.048,2404
7172,928381,Sans répit,fr,26.943,6.047,354
7173,254194,Starry Eyes,en,8.32,6.047,417
7174,309242,Mississippi Grind,en,11.43,6.046,468
7175,56339,Qualunquemente,it,6.584,6.046,519
7176,1636,Bedazzled,en,26.174,6.046,1766
7177,64689,Killing Them Softly,en,18.831,6.043,2047
7178,849,Krull,en,13.514,6.047,513
7179,152760,The Monuments Men,en,22.438,6.044,3412
7180,60304,Hansel & Gretel: Witch Hunters,en,48.258,6.044,6452
7181,9208,Broken Arrow,en,23.326,6.043,1406
7182,578908,Bad Trip,en,14.2,6.042,495
7183,15657,Tarzan II,en,28.727,6.042,1075
7184,11932,Bride of Chucky,en,43.17,6.0,1784
7185,46503,All Good Things,en,18.831,6.04,860
7186,11082,The Seventh Sign,en,20.6,6.041,328
7187,4283,Primeval,en,20.197,6.041,366
7188,205588,Our Kind of Traitor,en,10.564,6.04,514
7189,11024,Scooby-Doo 2: Monsters Unleashed,en,31.742,6.04,2570
7190,77883,The Possession,en,19.863,6.0,1515
7191,23048,Hot Tub Time Machine,en,20.989,6.0,2334
7192,10353,Les Couloirs du temps : Les Visiteurs II,fr,21.088,6.039,946
7193,5852,Angel Eyes,en,18.11,6.0,400
7194,3563,I Now Pronounce You Chuck & Larry,en,30.451,6.0,2205
7195,2575,The Tailor of Panama,en,14.246,6.039,448
7196,103620,Maniac,en,22.51,6.038,877
7197,13700,Home on the Range,en,40.444,6.038,1922
7198,8850,The Shadow,en,13.817,6.038,484
7199,8324,Fast Food Nation,en,10.024,6.0,339
7200,2212,Nightwatch,en,11.925,6.038,369
7201,840882,The Weekend Away,en,18.082,6.037,629
7202,565028,Candyman,en,21.955,6.037,1450
7203,48340,Sanctum,en,27.03,6.037,981
7204,15189,Hotel for Dogs,en,18.834,6.037,831
7205,37770,Fantozzi alla riscossa,it,6.295,6.036,335
7206,11915,Le Gendarme et les Gendarmettes,fr,12.254,6.0,515
7207,10424,Jennifer Eight,en,19.106,6.0,330
7208,4515,Lions for Lambs,en,10.191,6.036,708
7209,800497,Werewolves Within,en,23.03,6.035,476
7210,800345,카터,ko,48.289,6.035,343
7211,10533,The Scarlet Letter,en,17.893,6.035,430
7212,9279,Jingle All the Way,en,22.313,6.035,2487
7213,618,The Birth of a Nation,en,9.531,6.035,497
7214,300153,Life,en,9.002,6.034,328
7215,76285,Percy Jackson: Sea of Monsters,en,30.93,6.034,4967
7216,32293,The Cheetah Girls,en,13.292,6.034,454
7217,549514,Fatale,en,18.565,6.033,303
7218,406761,Hotel Artemis,en,20.315,6.033,1455
7219,249660,God's Not Dead,en,18.404,6.033,853
7220,65599,The Woman,en,12.742,6.033,501
7221,9416,Money Talks,en,11.488,6.0,353
7222,934756,Love in the Villa,en,10.013,6.0,329
7223,216282,Into the Storm,en,25.652,6.032,1928
7224,157353,Transcendence,en,33.549,6.0,5214
7225,77805,Lovelace,en,17.504,6.032,654
7226,340382,進撃の巨人 ATTACK ON TITAN エンド オブ ザ ワールド,ja,27.089,6.031,311
7227,140222,Love and Honor,en,8.52,6.031,334
7228,119283,Parker,en,45.621,6.031,2895
7229,29425,The Crazies,en,10.308,6.031,343
7230,11675,Halloween H20: 20 Years Later,en,19.216,6.031,1542
7231,4858,The Invasion,en,21.93,6.031,1415
7232,1252,Lonely Hearts,en,12.576,6.031,327
7233,427989,Poveri ma ricchi,it,6.95,6.03,397
7234,301502,Blonde,en,33.402,6.026,1243
7235,289727,The Rewrite,en,18.566,6.03,558
7236,10478,Tin Cup,en,19.756,6.03,483
7237,11099,The Final Cut,en,18.303,6.029,658
7238,10544,Ned Kelly,en,12.728,6.0,339
7239,548473,Color Out of Space,en,13.738,6.028,1341
7240,383709,Wonderstruck,en,19.951,6.0,387
7241,133805,Carrie,en,30.954,6.028,4293
7242,74944,La Guerre des boutons,fr,7.806,6.028,393
7243,461928,Anna and the Apocalypse,en,9.664,6.027,347
7244,706510,Desperados,en,10.1,6.0,468
7245,531503,Point Blank,en,12.015,6.026,511
7246,341689,How to Talk to Girls at Parties,en,10.32,6.026,360
7247,188161,A Million Ways to Die in the West,en,27.657,6.025,3891
7248,527261,The Silence,en,27.716,6.025,1448
7249,520663,The Woman in the Window,en,18.865,6.022,1835
7250,429415,Extinction,en,27.915,6.025,1730
7251,258509,Alvin and the Chipmunks: The Road Chip,en,32.192,6.0,1554
7252,168138,Los últimos días,es,7.456,6.025,323
7253,2370,Topaz,en,11.798,6.025,358
7254,523936,Méandre,fr,19.444,6.024,376
7255,290764,Tracers,en,27.423,6.024,1041
7256,116811,Berberian Sound Studio,en,11.316,6.023,325
7257,109491,Beautiful Creatures,en,26.472,6.023,2762
7258,66118,Case départ,fr,8.045,6.023,464
7259,58013,La banda dei Babbi Natale,it,7.778,6.023,1024
7260,12590,Below,en,19.807,6.023,413
7261,10555,Shark Tale,en,58.594,6.023,6079
7262,9453,Caligola,it,35.555,6.0,774
7263,5820,The Sentinel,en,16.679,6.023,725
7264,162903,The Fifth Estate,en,11.383,6.0,960
7265,5559,Bee Movie,en,34.991,6.022,4633
7266,483202,Eli,en,17.287,6.021,1329
7267,300681,Replicas,en,35.279,6.017,1262
7268,294793,All the Old Knives,en,21.55,6.0,490
7269,1969,Bandidas,en,16.966,6.0,1038
7270,431075,Polaroid,en,32.744,6.02,974
7271,257091,Get Hard,en,27.784,6.02,2576
7272,943930,Tin & Tina,es,18.816,6.019,347
7273,8884,Franklyn,en,8.833,6.019,338
7274,496743,Aniara,sv,13.469,6.018,310
7275,11133,Poltergeist II: The Other Side,en,12.895,6.0,619
7276,9644,National Lampoon's Loaded Weapon 1,en,15.633,6.018,680
7277,335866,Circle,en,15.017,6.017,1862
7278,269795,2:22,en,41.012,6.017,1395
7279,222899,About Last Night,en,16.742,6.017,483
7280,209249,The Love Punch,en,10.65,6.017,410
7281,293767,Billy Lynn's Long Halftime Walk,en,11.949,6.0,539
7282,292040,Spooks: The Greater Good,en,20.415,6.016,545
7283,6917,The Gate,en,10.717,6.016,345
7284,559581,Stowaway,en,15.95,6.0,458
7285,143049,Adult World,en,11.553,6.015,358
7286,10186,The Rocker,en,24.647,6.015,556
7287,9989,Antitrust,en,14.937,6.0,489
7288,508018,El aviso,es,8.319,6.014,366
7289,11452,National Lampoon's Van Wilder,en,23.733,6.017,1720
7290,8831,Timecop,en,29.996,6.014,1096
7291,6935,Yamakasi,fr,14.318,6.0,528
7292,311324,The Great Wall,en,37.877,6.014,4883
7293,25602,Ninja,en,21.307,6.013,318
7294,24913,April Fool's Day,en,7.821,6.013,309
7295,10922,The Human Stain,en,18.011,6.013,424
7296,823999,Diabolik - Ginko all'attacco!,it,15.711,6.012,422
7297,382598,À fond,fr,8.138,6.011,605
7298,308531,Teenage Mutant Ninja Turtles: Out of the Shadows,en,44.153,6.011,3341
7299,64635,Total Recall,en,38.318,6.0,5237
7300,13654,101 Dalmatians II: Patch's London Adventure,en,33.433,6.011,1105
7301,50321,Mars Needs Moms,en,15.21,6.011,655
7302,10433,Mad Dog and Glory,en,12.902,6.0,340
7303,11777,I.Q.,en,16.378,6.009,428
7304,9564,Astérix & Obélix contre César,fr,21.771,6.009,1789
7305,426238,Beach Rats,en,21.704,6.008,487
7306,76494,What to Expect When You're Expecting,en,18.024,6.0,1722
7307,60405,Sharpay's Fabulous Adventure,en,25.114,6.008,526
7308,55465,A Very Harold & Kumar Christmas,en,16.773,6.008,898
7309,9493,Twins,en,26.659,6.0,2120
7310,228968,Kidnapping Mr. Heineken,en,16.36,6.007,604
7311,217,Indiana Jones and the Kingdom of the Crystal Skull,en,46.23,6.0,7900
7312,588001,A pesar de todo,es,10.642,6.006,413
7313,550201,The Pool นรก 6 เมตร,th,9.077,6.006,311
7314,347984,6 Days,en,18.614,6.006,661
7315,59457,Womb,en,10.964,6.006,334
7316,26691,Neuilly sa Mère !,fr,7.023,6.0,897
7317,1642,The Net,en,21.747,6.006,1255
7318,918,Blind Date,en,15.7,6.0,454
7319,66129,Les Tuche,fr,8.26,6.005,1246
7320,59429,パラノーマル・アクティビティ 第2章 TOKYO NIGHT,ja,18.407,6.005,405
7321,41215,Black Death,en,14.825,6.0,806
7322,11678,Vertical Limit,en,20.328,6.005,971
7323,366514,Un homme à la hauteur,fr,9.627,6.004,804
7324,23488,Dorian Gray,en,19.108,6.0,2025
7325,9997,Gabriel,en,10.501,6.004,385
7326,479,Shaft,en,23.851,6.004,1204
7327,785985,Loin du périph,fr,18.607,6.003,444
7328,517909,The Laundromat,en,12.136,6.003,1151
7329,442249,The First Purge,en,64.097,6.003,3830
7330,138697,Don Jon,en,44.926,6.003,4144
7331,73937,The Big Year,en,14.713,6.003,750
7332,43939,I'm Still Here,en,8.564,6.003,351
7333,10724,Firefox,en,13.507,6.003,511
7334,735697,Incroyable mais vrai,fr,9.651,6.002,321
7335,244610,The Den,en,15.495,6.002,320
7336,121824,Stand Up Guys,en,17.72,6.0,872
7337,9948,The Fox and the Hound 2,en,25.651,6.0,626
7338,280002,The Remaining,en,53.277,6.001,391
7339,41439,Saw 3D,en,37.035,6.001,2846
7340,18890,We're Back! A Dinosaur's Story,en,14.968,6.001,385
7341,502292,The Last Summer,en,12.594,6.0,1342
7342,168055,Amour & turbulences,fr,7.944,6.0,391
7343,13825,The Lazarus Project,en,14.381,6.0,341
7344,11379,The Adventures of Buckaroo Banzai Across the 8th Dimension,en,17.709,6.0,389
7345,10547,The Arrival,en,22.169,6.0,691
7346,11857,Orange County,en,9.493,5.999,427
7347,11847,特務迷城,cn,7.981,5.998,424
7348,5966,Along Came Polly,en,24.246,6.0,2706
7349,346681,Wilson,en,10.08,5.997,342
7350,247218,Un boss in salotto,it,6.253,5.997,513
7351,97051,Would You Rather,en,15.681,6.0,866
7352,13092,How to Lose Friends & Alienate People,en,10.619,5.997,716
7353,11429,Beyond Re-Animator,en,18.177,5.997,336
7354,10678,Bringing Down the House,en,16.384,6.0,663
7355,8973,Lord of Illusions,en,9.578,5.997,302
7356,602734,Spiral: From the Book of Saw,en,45.284,5.996,1842
7357,818,Austin Powers in Goldmember,en,33.325,5.997,2950
7358,278924,Mechanic: Resurrection,en,55.626,5.994,3190
7359,86597,The Tall Man,en,15.339,5.995,1097
7360,37958,Immortals,en,25.212,5.995,2450
7361,18239,The Twilight Saga: New Moon,en,80.52,5.995,8827
7362,460458,Resident Evil: Welcome to Raccoon City,en,61.453,5.994,2271
7363,12834,Leaves of Grass,en,12.209,5.994,393
7364,82,Miami Vice,en,20.211,5.994,1656
7365,363126,Berlin Syndrome,en,13.353,5.993,609
7366,333348,Love the Coopers,en,17.683,5.993,749
7367,1901,In Good Company,en,11.478,5.993,582
7368,514593,You Should Have Left,en,37.868,5.998,695
7369,458005,Zoe,en,11.509,6.0,370
7370,340487,Certain Women,en,13.128,5.992,314
7371,243442,Un fantastico via vai,it,5.098,5.992,308
7372,23827,Paranormal Activity,en,30.094,5.992,4800
7373,4234,Scream 3,en,35.523,5.992,3348
7374,2539,Spanglish,en,26.074,5.992,1220
7375,352492,XOXO,en,13.141,5.991,580
7376,80038,Friends with Kids,en,8.269,5.991,451
7377,9745,Jack Frost,en,17.375,5.991,1083
7378,6472,Guarding Tess,en,15.424,5.99,302
7379,9894,The Cable Guy,en,26.49,6.0,2265
7380,39345,Casper Meets Wendy,en,26.582,6.0,365
7381,13159,Georgia Rule,en,16.782,5.988,410
7382,937249,57 Seconds,en,118.919,6.003,313
7383,8069,Barbarella,en,21.873,5.987,669
7384,509730,The Queen's Corgi,en,14.675,5.986,399
7385,454699,Monster Family,en,14.28,5.986,324
7386,58595,Snow White and the Huntsman,en,38.828,5.986,7637
7387,49953,A Turtle's Tale: Sammy's Adventures,en,17.961,5.986,611
7388,44894,Ti amo in tutte le lingue del mondo,it,6.511,5.985,468
7389,44363,Frozen,en,24.8,5.986,1716
7390,11595,Another 48 Hrs.,en,16.262,5.986,803
7391,11718,Who's Harry Crumb?,en,28.199,6.0,303
7392,9091,Sudden Death,en,18.008,5.985,668
7393,5549,RoboCop 2,en,36.478,5.988,1760
7394,820912,Persuasion,en,20.66,5.984,538
7395,353069,Mother's Day,en,14.556,5.984,1220
7396,7511,The Last Kiss,en,12.312,6.0,350
7397,693113,Midnight in the Switchgrass,en,18.536,5.983,382
7398,320288,Dark Phoenix,en,53.488,6.0,6136
7399,252512,While We're Young,en,11.202,5.982,1068
7400,36669,Die Another Day,en,33.712,5.982,3318
7401,11479,Un Indien dans la ville,fr,7.369,6.0,559
7402,10349,The Dark Half,en,18.944,5.982,368
7403,10313,The Men Who Stare at Goats,en,19.483,5.982,2095
7404,2067,Mission to Mars,en,24.75,6.0,1341
7405,497814,Breaking In,en,12.653,5.981,621
7406,215211,Grace of Monaco,en,10.287,5.98,568
7407,11866,Flight of the Phoenix,en,16.698,5.974,812
7408,9096,Medicine Man,en,17.964,6.0,348
7409,7091,Vampire's Kiss,en,10.323,6.0,357
7410,542224,Gretel & Hansel,en,29.55,5.978,1319
7411,351964,The Escort,en,16.337,5.978,393
7412,579,Jaws 2,en,22.963,6.0,1783
7413,302688,My Big Fat Greek Wedding 2,en,22.067,5.977,961
7414,301348,Elvis & Nixon,en,8.333,5.977,391
7415,242095,The Signal,en,17.178,5.974,1574
7416,12589,Jimmy Neutron: Boy Genius,en,18.242,5.977,865
7417,9466,Celebrity,en,12.382,6.0,433
7418,533642,Child's Play,en,20.924,5.976,1807
7419,487083,Paradise Hills,en,11.133,5.976,494
7420,14451,Død snø,no,11.116,5.975,1053
7421,10985,The New Guy,en,31.48,5.974,555
7422,10402,Deuce Bigalow: Male Gigolo,en,42.239,5.974,1331
7423,9569,Hard to Kill,en,25.536,5.977,569
7424,8914,Deep Blue Sea,en,21.193,5.974,2296
7425,4256,Scary Movie 3,en,33.063,5.974,3884
7426,749274,Cry Macho,en,30.283,5.967,936
7427,9449,The Borrowers,en,17.619,6.0,461
7428,670428,Psycho Goreman,en,13.514,5.956,321
7429,183662,Crush,en,19.001,5.972,317
7430,24402,Emmanuelle,fr,29.496,5.972,727
7431,13683,Tarzan & Jane,en,15.684,5.972,578
7432,10571,Boys and Girls,en,17.374,6.0,374
7433,800937,Senior Year,en,19.914,5.971,751
7434,611914,The Courier,en,28.2,6.0,519
7435,584962,Between Two Ferns: The Movie,en,9.592,5.971,809
7436,343611,Jack Reacher: Never Go Back,en,51.614,5.971,4648
7437,74945,La Nouvelle Guerre des boutons,fr,8.255,6.0,458
7438,32985,Solomon Kane,en,29.69,5.971,1304
7439,32823,Get Him to the Greek,en,13.589,5.971,1672
7440,13477,When in Rome,en,33.417,5.971,1159
7441,11152,The Ruins,en,26.541,5.97,1151
7442,9815,Goal! II: Living the Dream,en,12.992,5.971,628
7443,9406,An American Werewolf in Paris,en,12.741,5.971,640
7444,785752,Intrusion,en,13.589,6.0,629
7445,11015,The Relic,en,17.291,5.97,487
7446,9893,Sleepover,en,18.922,5.97,454
7447,597890,Voyagers,en,24.513,5.973,764
7448,50725,Take Me Home Tonight,en,13.192,5.969,637
7449,22821,The Boondock Saints II: All Saints Day,en,14.946,5.969,693
7450,10900,Surveillance,en,9.478,5.969,307
7451,808023,The Virtuoso,en,16.591,5.968,344
7452,13997,Black Sheep,en,10.48,5.968,377
7453,414190,iBoy,en,12.449,5.968,1110
7454,146198,Triple 9,en,27.305,5.967,2026
7455,12658,Someone Like You...,en,12.003,5.967,369
7456,8452,The 6th Day,en,21.536,5.967,1899
7457,460019,Truth or Dare,en,34.149,5.966,3839
7458,174323,G.B.F.,en,0.6,5.966,382
7459,7090,Ken Park,en,19.759,6.0,567
7460,531306,Rim of the World,en,15.456,5.965,902
7461,220286,Grand Piano,en,15.852,5.965,479
7462,15516,The Last House on the Left,en,19.014,5.965,635
7463,2029,Tanguy,fr,8.205,5.965,443
7464,1722,Captain Corelli's Mandolin,en,11.539,5.965,495
7465,209112,Batman v Superman: Dawn of Justice,en,66.676,5.965,17427
7466,12556,Ghosts of Girlfriends Past,en,17.261,5.964,2214
7467,10480,Nurse Betty,en,22.988,5.964,370
7468,10351,Wishmaster,en,22.327,5.964,539
7469,10127,Critters 2,en,18.785,6.0,392
7470,59861,Larry Crowne,en,12.448,5.963,1240
7471,10740,Birth,en,25.358,6.0,593
7472,9266,Blue Crush,en,11.612,6.0,502
7473,3597,I Know What You Did Last Summer,en,23.344,5.963,2605
7474,7501,Knockaround Guys,en,16.603,5.962,325
7475,630586,Wrong Turn,en,75.359,5.961,1037
7476,335777,The Nut Job 2: Nutty by Nature,en,21.168,5.961,383
7477,253626,Good Kill,en,29.466,5.961,513
7478,266647,Pan,en,25.838,6.0,2641
7479,39227,When in Rome,en,13.302,6.0,315
7480,10066,House of Wax,en,42.076,5.959,2850
7481,158907,Breathe In,en,11.486,5.942,303
7482,37821,Killers,en,30.34,5.957,2116
7483,14979,Thick as Thieves,en,55.864,5.959,750
7484,11306,Extreme Measures,en,20.885,6.0,302
7485,1077280,Die Hart,en,32.323,5.957,374
7486,97614,Deadfall,en,15.284,5.958,635
7487,49730,Red Riding Hood,en,23.793,5.958,3022
7488,38780,Rampage,en,14.608,6.0,406
7489,13460,Doomsday,en,43.316,5.958,1213
7490,555974,Brahms: The Boy II,en,16.009,5.957,1195
7491,274854,The Last Witch Hunter,en,34.761,5.957,3423
7492,175116,Buongiorno papà,it,6.906,5.957,303
7493,11374,Edtv,en,10.455,5.957,590
7494,10538,Passenger 57,en,31.258,5.959,939
7495,88042,Parental Guidance,en,13.461,6.0,445
7496,460648,机器之血,zh,25.404,5.955,476
7497,396806,Anon,en,17.518,5.955,1486
7498,45535,Fatal,fr,6.573,5.955,595
7499,9275,Death to Smoochy,en,14.079,6.0,365
7500,8780,Baby Mama,en,11.205,5.955,623
7501,505707,Waiting for the Barbarians,en,12.397,5.94,341
7502,215830,Open Grave,en,9.047,5.954,676
7503,136835,No Good Deed,en,16.765,5.954,596
7504,85041,Immaturi - Il viaggio,it,8.371,5.954,595
7505,21427,La Doublure,fr,9.051,5.954,492
7506,11199,Wild Hogs,en,31.452,5.954,2173
7507,8698,The League of Extraordinary Gentlemen,en,39.21,5.954,3808
7508,13018,Deception,en,16.954,5.953,621
7509,12245,The Oxford Murders,en,8.882,5.953,616
7510,19840,"I Love You, Beth Cooper",en,14.656,6.0,825
7511,112200,Thanks for Sharing,en,11.837,5.951,530
7512,28468,La chiave,it,44.398,6.0,375
7513,11638,Guess Who,en,14.276,5.951,863
7514,9566,The Fan,en,14.885,5.952,743
7515,321258,The Boy,en,22.305,5.95,3630
7516,43209,องค์บาก 3,th,17.383,5.95,406
7517,1410,Dark Star,en,10.091,6.0,516
7518,49010,Hobo with a Shotgun,en,10.044,5.949,574
7519,13279,Lakeview Terrace,en,20.115,5.949,959
7520,10145,The Forgotten,en,18.606,5.949,1067
7521,785516,8 Rue de l'Humanité,fr,9.377,5.948,386
7522,503619,The Package,en,16.013,5.9,1136
7523,9296,S1m0ne,en,13.946,5.9,852
7524,1690,Hostel,en,36.258,5.947,3425
7525,187596,Walk of Shame,en,17.015,5.947,1366
7526,4923,Zardoz,en,12.067,5.947,409
7527,2313,Prime,en,13.148,5.947,770
7528,311667,Manhattan Night,en,18.213,5.946,363
7529,299687,The 5th Wave,en,35.702,5.945,5574
7530,34494,Scusa ma ti chiamo amore,it,9.472,5.946,670
7531,228066,Victor Frankenstein,en,17.47,5.945,2037
7532,125490,Antiviral,en,17.288,5.945,364
7533,24056,The Tournament,en,20.597,5.945,588
7534,10023,Dragnet,en,22.322,5.945,449
7535,9645,Ghost Ship,en,36.96,5.945,2253
7536,9348,Species,en,29.347,5.945,1516
7537,340402,Almost Christmas,en,12.302,5.9,342
7538,267193,Grimsby,en,20.764,5.944,2189
7539,266294,Sisters,en,12.646,5.944,1317
7540,211067,The Sacrament,en,12.283,5.944,414
7541,2749,15 Minutes,en,11.404,5.944,667
7542,356842,The Ones Below,en,8.471,5.943,334
7543,12994,The Nines,en,15.412,5.9,404
7544,764835,The Desperate Hour,en,45.102,5.9,382
7545,617505,Hubie Halloween,en,20.792,5.942,1526
7546,565413,Moschettieri del Re - La penultima missione,it,4.663,5.942,380
7547,39386,L'Enquête corse,fr,9.029,5.942,346
7548,470114,24 Hours To Live,en,13.427,5.941,615
7549,445954,Acts of Vengeance,en,19.719,5.941,534
7550,415010,Les affamés,fr,9.711,5.941,388
7551,328720,Ma che bella sorpresa,it,4.766,5.941,393
7552,12540,Bring It On Again,en,0.63,5.941,401
7553,58224,Mr. Popper's Penguins,en,19.582,5.94,2793
7554,862551,Me Time,en,28.579,5.939,817
7555,382517,Open Season: Scared Silly,en,21.869,5.939,326
7556,378018,The Void,en,11.678,5.94,1134
7557,245906,She's Funny That Way,en,14.372,5.939,620
7558,27579,The American,en,12.794,5.939,1274
7559,9383,Hollow Man,en,42.967,5.939,2380
7560,1966,Alexander,en,27.894,5.939,3119
7561,805320,Bird Box Barcelona,es,25.556,5.93,596
7562,337154,The Meddler,en,15.018,5.938,322
7563,172533,Drinking Buddies,en,13.135,5.938,768
7564,9021,The Santa Clause 2,en,24.253,5.938,1233
7565,14372,Leviathan,en,23.922,5.937,465
7566,10680,D3: The Mighty Ducks,en,13.961,5.937,422
7567,586592,Come to Daddy,en,10.116,5.936,490
7568,87101,Terminator Genisys,en,80.85,5.9,8062
7569,491473,Gloria Bell,en,12.362,5.935,301
7570,257088,Point Break,en,30.577,5.933,2171
7571,10765,Private Benjamin,en,15.131,5.935,353
7572,423949,Unicorn Store,en,11.031,5.934,819
7573,34069,Cargo,de,7.879,5.934,364
7574,9923,Domino,en,13.913,5.933,1139
7575,308024,The Overnight,en,10.474,5.932,315
7576,98357,Broken City,en,15.834,5.932,1410
